review_id,project_id,reviewer_id,rating,review_text,review_date,helpful_votes,verified_purchase
RV002517,PR001153,CL00755,2,Had to redo parts of the work.,2020-07-21,3,false
RV002518,PR001114,CL00164,4,Delivered on time and exceeded expectations.,2020-11-22,49,True
RV002518,PR001114,CL00164,4,Delivered on time and exceeded expectations.,2020-11-22,49,True
RV002519,PR001164,CL00383,5,Very professional and skilled.,2022-12-21,47,1
RV002520,PR000151,CL00011,4,Would hire again without hesitation.,2023-04-06,29,True
RV002521,PR000950,CL00619,2,Quality was below expectations.,2024-03-20,43,False
RV002522,,CL00392,1,,2021-12-11,0,1
RV002523,PR000440,CL00626,3,Not as described in the proposal.,2022-11-21,29,0
RV002524,PR000990,CL00304,2,Not as described in the proposal.,2021-06-04,15,1
RV002525,PR000983,CL00959,1,Not as described in the proposal.,2023-06-29,13,1
RV002526,PR000937,CL00217,5,Delivered on time and exceeded expectations.,2024-11-10,35,true
RV002527,PR000067,CL00538,4,Delivered on time and exceeded expectations.,2023-02-25,44,0
RV002528,PR000835,CL00688,4,Would hire again without hesitation.,2024-10-09,15,true
RV002529,PR000505,CL00458,,Not as described in the proposal.,2023-04-11,31,False
RV002530,PR000640,CL00930,5,"Great work, highly recommend!",2024-10-26,13,True
RV002531,PR000531,CL00145,2,Communication was poor.,2022-08-02,24,True
RV002532,PR000187,CL00651,2,Missed the deadline significantly.,2023-06-04,16,0
RV002533,PR000525,CL00749,2,Missed the deadline significantly.,2024-01-12,44,1
RV002534,PR000363,CL00800,7,Outstanding quality and fast turnaround.,2020-12-06,,false
RV002535,PR000636,CL00563,2,Quality was below expectations.,2020-10-05,46,False
RV002535,PR000636,CL00563,2,Quality was below expectations.,2020-10-05,46,False
RV002536,PR001067,CL00903,3,,2023-01-21,21,true
RV002537,PR000374,CL00756,3,Had to redo parts of the work.,2022-01-12,32,true
RV002538,PR000018,CL00162,5,Delivered on time and exceeded expectations.,2024-10-10,36,False
RV002539,PR000465,CL00493,3,Had to redo parts of the work.,2024-08-08,28,false
RV002540,PR000052,CL00677,4,Outstanding quality and fast turnaround.,2024-06-26,0,True
RV002541,PR000615,CL00843,4,Would hire again without hesitation.,2022-07-30,28,False
RV002542,PR000110,CL00368,3,Communication was poor.,2024-03-06,11,false
RV002543,PR000122,CL00826,5,Delivered on time and exceeded expectations.,2023-05-18,3,0
RV002544,PR001072,CL00037,1,,2023-09-25,3,1
RV002545,PR000297,CL00423,1,Communication was poor.,2022-12-21,4,False
RV002545,PR000297,CL00423,1,Communication was poor.,2022-12-21,4,False
RV002546,PR000138,CL00279,4,Very professional and skilled.,2023-03-26,15,false
RV002547,PR000194,CL00916,3,Had to redo parts of the work.,2022-04-29,9,1
RV002548,PR001033,CL00312,3,Quality was below expectations.,2024-03-12,10,false
RV002549,PR000593,CL00496,5,Excellent communication throughout.,2022-10-21,7,false
RV002550,PR001180,CL00228,2,Quality was below expectations.,2023-09-14,1,0
RV002551,PR000918,CL00853,5,Very professional and skilled.,2020-06-10,2,false
RV002552,PR000501,CL00070,4,Very professional and skilled.,2022-08-03,29,False
RV002553,PR000355,CL00238,5,Very professional and skilled.,2023-10-03,0,False
RV002553,PR000355,CL00238,5,Very professional and skilled.,2023-10-03,0,False
RV002554,PR000394,CL00993,,Very professional and skilled.,2024-09-07,31,true
RV002555,PR001106,CL00189,5,,2023-07-15,10,1
RV002556,PR000485,CL00353,3,Had to redo parts of the work.,2021-07-05,46,true
RV002556,PR000485,CL00353,3,Had to redo parts of the work.,2021-07-05,46,true
RV002557,PR000175,CL00520,2,Not as described in the proposal.,2023-03-15,31,1
RV002558,PR000926,CL00821,2,Quality was below expectations.,2023-01-07,24,1
RV002559,PR000785,CL00970,4,Excellent communication throughout.,2021-02-01,,1
RV002560,PR000227,CL00113,1,Had to redo parts of the work.,2023-05-18,13,true
RV002561,PR000211,CL00719,3,Communication was poor.,2022-04-06,40,0
RV002562,PR000571,CL00811,4,Very professional and skilled.,2022-05-10,37,False
RV002563,PR000184,CL00627,5,Would hire again without hesitation.,2021-03-31,50,0
RV002564,PR000781,CL00027,3,Had to redo parts of the work.,2020-06-18,33,false
RV002565,PR000168,CL00379,1,Not as described in the proposal.,2021-10-01,43,0
RV002566,PR000852,CL00701,1,Quality was below expectations.,2022-05-30,12,True
RV002567,,CL00025,2,Quality was below expectations.,2023-06-11,38,false
RV002568,PR000500,CL00636,1,Not as described in the proposal.,2020-06-28,4,false
RV002569,PR000014,CL00094,5,,2021-01-12,30,true
RV002570,PR000967,CL00339,1,Had to redo parts of the work.,2020-07-12,,0
RV002571,PR000671,CL00112,3,Not as described in the proposal.,2020-06-30,3,False
RV002572,PR000540,CL00272,2,Quality was below expectations.,2022-05-29,10,False
RV002573,PR000172,CL00145,3,Quality was below expectations.,2021-07-13,1,0
RV002574,PR000277,CL00016,4,Outstanding quality and fast turnaround.,2022-10-14,41,false
RV002575,PR000471,CL00032,10,Outstanding quality and fast turnaround.,2020-12-26,0,1
RV002576,PR000780,CL00950,3,Quality was below expectations.,2022-04-27,22,false
RV002577,PR000449,CL00779,1,,2024-03-22,25,False
RV002578,PR000985,CL00321,3,Communication was poor.,2020-07-20,50,false
RV002579,PR000981,CL00462,3,Quality was below expectations.,2022-05-26,,true
RV002580,PR000258,CL00242,1,Not as described in the proposal.,2021-05-12,28,1
RV002581,,CL00602,3,Missed the deadline significantly.,,11,1
RV002582,PR000542,CL00423,5,Would hire again without hesitation.,2024-10-12,22,true
RV002583,PR000727,CL00852,5,"Great work, highly recommend!",2024-02-11,37,1
RV002584,PR000356,CL00755,1,Quality was below expectations.,2021-08-09,14,True
RV002585,PR000593,CL00002,2,Not as described in the proposal.,2023-11-25,0,1
RV002586,PR000375,CL00157,6,Delivered on time and exceeded expectations.,2024-09-24,25,True
RV002587,PR000886,CL00808,7,Very professional and skilled.,2021-08-31,14,False
RV002587,PR000886,CL00808,7,Very professional and skilled.,2021-08-31,14,False
RV002588,PR000467,CL00500,5,,2022-10-08,31,False
RV002589,PR000382,CL00451,4,Excellent communication throughout.,2024-02-06,5,1
RV002590,PR000300,CL00403,2,Communication was poor.,2023-03-19,,False
RV002591,PR001149,CL00627,5,Delivered on time and exceeded expectations.,2022-02-23,29,1
RV002592,PR000384,CL00715,3,Not as described in the proposal.,2020-06-25,43,True
RV002593,PR001117,CL00053,,Missed the deadline significantly.,2020-10-20,35,0
RV002594,PR000191,CL00416,3,Missed the deadline significantly.,2022-05-22,8,1
RV002595,PR000490,CL00801,1,Communication was poor.,2024-06-27,14,true
RV002596,PR000018,CL00711,,Missed the deadline significantly.,2022-09-22,40,0
RV002597,PR000787,CL00444,2,Communication was poor.,2021-12-06,7,false
RV002598,PR000263,CL00872,2,Had to redo parts of the work.,2022-04-24,44,false
RV002599,PR000381,CL00947,3,Missed the deadline significantly.,2023-08-30,20,True
RV002600,PR001025,CL00003,3,Communication was poor.,,47,False
RV002601,PR000315,CL00744,4,"Great work, highly recommend!",2023-12-29,27,1
RV002602,PR000297,CL00521,2,Not as described in the proposal.,2022-06-01,3,1
RV002603,PR000203,CL00319,3,Communication was poor.,2023-06-14,44,true
RV002604,PR000358,CL00061,5,Delivered on time and exceeded expectations.,2022-09-21,11,True
RV002605,PR000325,CL00705,5,Very professional and skilled.,2022-03-03,9,0
RV002606,PR000990,CL00599,4,Very professional and skilled.,2022-09-22,35,0
RV002607,PR000716,CL00931,4,Very professional and skilled.,2021-01-12,18,True
RV002608,PR000909,CL00645,9,Very professional and skilled.,2021-07-13,26,false
RV002609,PR000337,CL00068,5,Would hire again without hesitation.,2021-01-11,,0
RV002610,PR000095,CL00973,2,,2024-03-09,37,true
RV002611,PR000837,CL00944,3,Not as described in the proposal.,2020-11-30,6,False
RV002612,PR000150,CL00832,1,Communication was poor.,2021-12-05,21,0
RV002613,PR000515,CL00354,2,Had to redo parts of the work.,2023-06-15,38,1
RV002614,PR000074,CL00795,1,Not as described in the proposal.,2021-07-01,42,0
RV002615,PR000385,CL00362,3,Quality was below expectations.,2021-04-08,,false
RV002616,PR000153,CL00238,4,Very professional and skilled.,2022-08-21,,False
RV002617,PR000374,CL00469,1,Quality was below expectations.,2022-12-29,47,0
RV002618,PR000122,CL00637,7,"Great work, highly recommend!",2022-01-11,30,false
RV002619,PR000078,CL00161,5,,2022-01-12,17,True
RV002620,PR000240,CL00502,5,Very professional and skilled.,2024-08-24,22,false
RV002621,PR000186,CL00976,2,Had to redo parts of the work.,2022-10-14,21,true
RV002622,PR000770,CL00953,1,Quality was below expectations.,2024-09-16,48,0
RV002623,PR000634,CL00542,5,"Great work, highly recommend!",2023-12-11,4,False
RV002624,PR000842,CL00239,3,Quality was below expectations.,2021-06-27,31,false
RV002625,PR000586,CL00210,4,Outstanding quality and fast turnaround.,2023-05-19,1,1
RV002626,PR000184,CL00849,6,Very professional and skilled.,2024-07-07,32,True
RV002627,PR000948,CL00290,1,Missed the deadline significantly.,2024-10-16,20,false
RV002628,PR000178,CL00158,1,,2022-07-25,35,true
RV002629,PR000576,CL00346,10,Excellent communication throughout.,2023-03-29,4,1
RV002630,PR000266,CL00677,2,Quality was below expectations.,2024-06-12,15,True
RV002631,PR000786,CL00525,4,Delivered on time and exceeded expectations.,2023-02-06,5,True
RV002632,PR000221,CL00786,10,Very professional and skilled.,2023-12-17,0,1
RV002633,PR000958,CL00963,4,Delivered on time and exceeded expectations.,2023-10-04,,False
RV002634,PR000221,CL00142,5,Excellent communication throughout.,2024-06-16,36,1
RV002635,PR000573,CL00657,2,Communication was poor.,2023-11-10,,false
RV002636,PR000029,CL00533,1,Quality was below expectations.,2021-08-27,13,0
RV002637,PR000491,CL00509,4,"Great work, highly recommend!",2022-03-11,8,true
RV002638,PR000133,CL00420,5,Very professional and skilled.,2022-11-27,31,false
RV002639,PR001034,CL00261,2,Not as described in the proposal.,2020-06-21,0,false
RV002640,PR000436,CL00554,3,Communication was poor.,2022-10-24,49,False
RV002641,PR000038,CL00766,1,Missed the deadline significantly.,2023-08-06,4,true
RV002642,,CL00363,5,,2023-06-13,,true
RV002643,PR000431,CL00329,2,Quality was below expectations.,2022-02-10,25,True
RV002644,PR000905,CL00885,3,Missed the deadline significantly.,2021-08-22,47,False
RV002645,PR000979,CL00394,5,Delivered on time and exceeded expectations.,2021-01-27,23,0
RV002646,PR000390,CL00734,4,Would hire again without hesitation.,,47,0
RV002647,PR000142,CL00745,2,Missed the deadline significantly.,2023-08-19,32,False
RV002648,PR000573,CL00729,3,Quality was below expectations.,2024-11-02,22,False
RV002649,PR001141,CL00783,5,Outstanding quality and fast turnaround.,2022-04-15,40,True
RV002650,PR000892,CL00139,4,,2023-07-07,14,True
RV002651,,CL00783,3,Missed the deadline significantly.,2023-01-02,32,true
RV002652,PR000038,CL00535,3,Communication was poor.,2023-11-11,13,False
RV002653,PR000548,CL00364,,Very professional and skilled.,2020-06-16,23,1
RV002654,PR000545,CL00809,2,Not as described in the proposal.,2024-10-01,26,True
RV002655,PR000332,CL00720,4,Would hire again without hesitation.,2020-10-05,13,false
RV002656,PR000099,CL00206,2,Missed the deadline significantly.,2023-01-23,19,false
RV002657,PR000035,CL00291,5,"Great work, highly recommend!",2020-12-24,10,true
RV002658,PR000936,CL00113,3,,2023-01-06,1,false
RV002659,PR000504,CL00801,3,Communication was poor.,2022-02-08,0,True
RV002660,PR000943,CL00728,3,,2024-02-21,14,True
RV002661,,CL00728,3,Missed the deadline significantly.,2020-10-24,18,true
RV002662,PR000216,CL00171,2,,2021-05-22,4,0
RV002663,PR000061,CL00947,1,Communication was poor.,,19,0
RV002664,PR000820,CL00463,3,Missed the deadline significantly.,2020-08-30,18,0
RV002665,PR000365,CL00419,5,Outstanding quality and fast turnaround.,2024-10-27,1,0
RV002666,PR000039,CL00632,1,Had to redo parts of the work.,2024-06-29,50,1
RV002667,PR000145,CL00607,2,Missed the deadline significantly.,2024-07-08,38,True
RV002668,PR000320,CL00406,3,Quality was below expectations.,2021-12-03,15,1
RV002669,PR000973,CL00046,2,Had to redo parts of the work.,2021-02-05,15,1
RV002670,PR000238,CL00361,1,Not as described in the proposal.,,,0
RV002671,PR000269,CL00961,4,Very professional and skilled.,2023-11-09,3,1
RV002672,PR000450,CL00428,1,Quality was below expectations.,,13,1
RV002673,PR000332,CL00527,2,Communication was poor.,2021-10-26,14,false
RV002674,PR000067,CL00423,2,Missed the deadline significantly.,2021-01-18,23,true
RV002675,PR000097,CL00177,5,Outstanding quality and fast turnaround.,2023-11-24,18,false
RV002676,PR000034,CL00179,2,Quality was below expectations.,2022-01-19,16,True
RV002677,PR000211,CL00838,3,Missed the deadline significantly.,2024-09-01,,true
RV002678,PR001177,CL00509,3,Not as described in the proposal.,2022-02-07,3,1
RV002679,PR000876,CL00455,1,Had to redo parts of the work.,2023-05-18,49,1
RV002680,PR000028,CL00034,5,Excellent communication throughout.,2020-08-20,29,true
RV002681,PR000842,CL00641,5,Excellent communication throughout.,2024-11-25,1,true
RV002682,PR001082,CL00325,5,Would hire again without hesitation.,2023-08-27,29,true
RV002683,PR000241,CL00513,,Quality was below expectations.,2022-03-16,,False
RV002684,,CL00310,4,Delivered on time and exceeded expectations.,2020-06-25,48,true
RV002685,PR000070,CL00736,1,Communication was poor.,2023-02-24,30,1
RV002686,PR000883,CL00113,6,Outstanding quality and fast turnaround.,2021-10-13,14,False
RV002687,PR000781,CL00749,3,Quality was below expectations.,2024-04-29,23,0
RV002688,PR000845,CL00368,2,Missed the deadline significantly.,2023-03-27,45,True
RV002689,PR000387,CL00595,7,Very professional and skilled.,2023-05-09,,true
RV002690,PR001010,CL00679,1,Quality was below expectations.,2022-04-13,37,1
RV002691,PR000334,CL00829,1,Had to redo parts of the work.,2023-10-30,1,0
RV002692,PR000999,CL00415,1,Not as described in the proposal.,2022-12-23,25,False
RV002693,PR000923,CL00111,3,Had to redo parts of the work.,2024-06-29,30,true
RV002694,PR001082,CL00948,5,Would hire again without hesitation.,2020-10-31,50,False
RV002695,PR000750,CL00459,3,Had to redo parts of the work.,2024-02-28,28,0
RV002696,PR001170,CL00945,1,Communication was poor.,2020-08-25,46,false
RV002697,PR000574,CL00058,1,Had to redo parts of the work.,2023-12-20,9,true
RV002698,PR001174,CL00461,,"Great work, highly recommend!",2024-09-26,7,0
RV002699,PR000171,CL00738,2,Communication was poor.,2021-03-26,49,0
RV002700,PR001109,CL00186,4,Excellent communication throughout.,2024-04-20,5,False
RV002701,PR000989,CL00910,,Missed the deadline significantly.,2021-07-15,34,1
RV002702,PR000469,CL00979,2,Missed the deadline significantly.,2023-12-30,12,0
RV002703,PR000644,CL00836,4,Very professional and skilled.,2022-11-02,7,false
RV002704,PR000722,CL00719,4,Would hire again without hesitation.,2023-10-13,,1
RV002705,PR000804,CL00922,2,Missed the deadline significantly.,2023-04-15,18,false
RV002706,PR000962,CL00139,3,Missed the deadline significantly.,2023-04-12,31,1
RV002707,PR000116,CL00128,4,Would hire again without hesitation.,2024-03-22,3,false
RV002708,PR001192,CL00766,4,,2022-11-07,3,1
RV002709,PR001126,CL00806,5,Outstanding quality and fast turnaround.,2023-06-13,,true
RV002710,PR001039,CL00434,3,Communication was poor.,2022-05-27,11,False
RV002711,PR000852,CL00352,4,Excellent communication throughout.,2021-09-30,29,False
RV002712,PR000182,CL00567,4,Very professional and skilled.,2023-06-09,20,1
RV002713,PR000854,CL00065,,Very professional and skilled.,2023-03-04,47,False
RV002714,PR000484,CL00632,3,Had to redo parts of the work.,,1,true
RV002715,PR000430,CL00968,4,Delivered on time and exceeded expectations.,2021-05-27,40,0
RV002716,PR001028,CL00648,2,Quality was below expectations.,2022-09-24,46,False
RV002717,PR000932,CL00034,,Not as described in the proposal.,2024-05-23,27,true
RV002718,PR000962,CL00736,5,Excellent communication throughout.,2020-06-21,20,0
RV002719,PR000766,CL00994,2,Had to redo parts of the work.,2024-11-29,18,True
RV002720,PR001070,CL00105,3,Missed the deadline significantly.,2022-04-01,19,true
RV002721,PR000239,CL00812,1,Communication was poor.,2022-01-16,33,1
RV002722,PR000501,CL00948,3,Communication was poor.,2023-02-02,17,true
RV002722,PR000501,CL00948,3,Communication was poor.,2023-02-02,17,true
RV002723,PR000554,CL00962,4,Would hire again without hesitation.,2021-03-30,31,0
RV002724,PR000609,CL00386,6,,2024-04-01,34,false
RV002725,PR000226,CL00352,5,Delivered on time and exceeded expectations.,2022-04-22,24,False
RV002726,PR000192,CL00793,5,Excellent communication throughout.,2020-09-12,35,true
RV002727,PR000168,CL00909,1,Quality was below expectations.,2024-04-21,6,0
RV002728,PR001166,CL00431,3,Missed the deadline significantly.,2021-03-30,1,1
RV002729,PR000676,CL00127,2,Quality was below expectations.,2023-01-14,47,0
RV002730,PR000695,CL00954,3,Quality was below expectations.,2024-01-03,45,True
RV002731,PR000698,CL00171,5,Excellent communication throughout.,2020-08-22,,false
RV002732,,CL00253,2,Missed the deadline significantly.,,31,0
RV002733,PR000966,CL00392,4,Would hire again without hesitation.,2023-04-23,20,1
RV002734,PR000519,CL00316,5,,2022-07-21,0,false
RV002735,PR000799,CL00921,1,Not as described in the proposal.,2024-05-21,26,0
RV002736,PR000542,CL00675,2,Not as described in the proposal.,2021-09-18,18,False
